NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
STEROL REGULATORY ELEMENT-BINDING PROTEINS (SREBP) SIGNALING%WIKIPATHWAYS_20220510%WP1982%HOMO SAPIENS	STEROL REGULATORY ELEMENT-BINDING PROTEINS (SREBP) SIGNALING%WIKIPATHWAYS_20220510%WP1982%HOMO SAPIENS		45	0.6028055	1.8529403	0.0	0.030595373	0.949	2046	tags=36%, list=16%, signal=42%	
CHOLESTEROL HOMEOSTASIS%GOBP%GO:0042632	CHOLESTEROL HOMEOSTASIS%GOBP%GO:0042632		40	0.6209867	1.8508707	0.0	0.031157948	0.952	1609	tags=38%, list=12%, signal=43%	
LIPID HOMEOSTASIS%GOBP%GO:0055088	LIPID HOMEOSTASIS%GOBP%GO:0055088		80	0.55290675	1.8495992	0.0	0.031366047	0.953	1609	tags=25%, list=12%, signal=28%	
TRIGLYCERIDE METABOLIC PROCESS%GOBP%GO:0006641	TRIGLYCERIDE METABOLIC PROCESS%GOBP%GO:0006641		22	0.69460213	1.8471643	0.0017391305	0.032112908	0.958	1581	tags=36%, list=12%, signal=41%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		76	0.55147296	1.8469523	0.0	0.031852633	0.958	5097	tags=76%, list=39%, signal=124%	
NEUTRAL LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046460	NEUTRAL LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046460		16	0.7530046	1.8451945	0.0035460992	0.03230661	0.963	933	tags=38%, list=7%, signal=40%	
CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 83%1236978	CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 83%1236978		42	0.60794055	1.8449568	0.0	0.03205945	0.964	3377	tags=62%, list=26%, signal=83%	
FATTY ACID DERIVATIVE METABOLIC PROCESS%GOBP%GO:1901568	FATTY ACID DERIVATIVE METABOLIC PROCESS%GOBP%GO:1901568		47	0.59529716	1.8395562	0.0016393443	0.034132272	0.975	2311	tags=49%, list=18%, signal=59%	
IRON UPTAKE AND TRANSPORT%REACTOME%R-HSA-917937.3	IRON UPTAKE AND TRANSPORT%REACTOME%R-HSA-917937.3		48	0.59474206	1.834571	0.0	0.036290854	0.981	3028	tags=46%, list=23%, signal=59%	
VIRAL MRNA TRANSLATION%REACTOME DATABASE ID RELEASE 83%192823	VIRAL MRNA TRANSLATION%REACTOME DATABASE ID RELEASE 83%192823		84	0.5444567	1.8325506	0.0	0.036917657	0.981	4913	tags=86%, list=38%, signal=136%	
REGULATION OF PLASMA LIPOPROTEIN PARTICLE LEVELS%GOBP%GO:0097006	REGULATION OF PLASMA LIPOPROTEIN PARTICLE LEVELS%GOBP%GO:0097006		25	0.6656022	1.8319341	0.0017094017	0.03690266	0.981	2301	tags=52%, list=18%, signal=63%	
ACYLGLYCEROL BIOSYNTHETIC PROCESS%GOBP%GO:0046463	ACYLGLYCEROL BIOSYNTHETIC PROCESS%GOBP%GO:0046463		16	0.7530046	1.8316574	0.0017574693	0.036708806	0.981	933	tags=38%, list=7%, signal=40%	
CALCIUM-DEPENDENT CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0016339	CALCIUM-DEPENDENT CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0016339		18	0.72561646	1.8315586	0.0017421603	0.036387384	0.981	961	tags=50%, list=7%, signal=54%	
WARBURG EFFECT%SMPDB%SMP0087270	WARBURG EFFECT%SMPDB%SMP0087270		41	0.6131183	1.8294488	0.0	0.036999695	0.984	3703	tags=71%, list=28%, signal=98%	
CELLULAR LIPID CATABOLIC PROCESS%GOBP%GO:0044242	CELLULAR LIPID CATABOLIC PROCESS%GOBP%GO:0044242		124	0.51211184	1.829335	0.0014771048	0.036690705	0.984	2673	tags=38%, list=20%, signal=47%	
PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517	PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517		78	0.5489511	1.8290222	0.0	0.0365159	0.984	4913	tags=88%, list=38%, signal=141%	
