NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0060147	REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0060147		26	-0.6116598	-1.8048728	0.0070921984	0.33751738	1.0	684	tags=15%, list=5%, signal=16%	
REGULATION OF GENE SILENCING BY RNA%GOBP%GO:0060966	REGULATION OF GENE SILENCING BY RNA%GOBP%GO:0060966		28	-0.60057825	-1.79161	0.013605442	0.36139208	1.0	684	tags=14%, list=5%, signal=15%	
RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333	RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333		21	-0.6465848	-1.7906291	0.0067264573	0.35317627	1.0	546	tags=24%, list=4%, signal=25%	
REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY RNA%GOBP%GO:1900368	REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY RNA%GOBP%GO:1900368		26	-0.6116598	-1.7720267	0.0069124424	0.39274788	1.0	684	tags=15%, list=5%, signal=16%	
RNA METHYLATION%GOBP%GO:0001510	RNA METHYLATION%GOBP%GO:0001510		79	-0.48546734	-1.7719709	0.0056338026	0.38206723	1.0	3275	tags=43%, list=25%, signal=57%	
ACTIVATION OF GTPASE ACTIVITY%GOBP%GO:0090630	ACTIVATION OF GTPASE ACTIVITY%GOBP%GO:0090630		78	-0.49373168	-1.7696269	0.0	0.37792313	1.0	1813	tags=26%, list=14%, signal=30%	
KIDNEY MORPHOGENESIS%GOBP%GO:0060993	KIDNEY MORPHOGENESIS%GOBP%GO:0060993		24	-0.6090115	-1.7628505	0.016317016	0.3870961	1.0	546	tags=17%, list=4%, signal=17%	
ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952	ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952		43	-0.55120176	-1.753932	0.0024038462	0.4026794	1.0	1609	tags=42%, list=12%, signal=48%	
NEGATIVE REGULATION OF PROTEIN PROCESSING%GOBP%GO:0010955	NEGATIVE REGULATION OF PROTEIN PROCESSING%GOBP%GO:0010955		17	-0.6588809	-1.7514409	0.01594533	0.40018207	1.0	219	tags=12%, list=2%, signal=12%	
CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161	CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161		16	-0.6692083	-1.7507155	0.008298756	0.39225283	1.0	801	tags=31%, list=6%, signal=33%	
NEPHRON MORPHOGENESIS%GOBP%GO:0072028	NEPHRON MORPHOGENESIS%GOBP%GO:0072028		19	-0.63741404	-1.7457849	0.013667426	0.39707983	1.0	546	tags=21%, list=4%, signal=22%	
SUMOYLATION OF TRANSCRIPTION COFACTORS%REACTOME%R-HSA-3899300.5	SUMOYLATION OF TRANSCRIPTION COFACTORS%REACTOME%R-HSA-3899300.5		39	-0.5464536	-1.7440603	0.0072115385	0.39242923	1.0	2021	tags=38%, list=15%, signal=45%	
REGULATION OF MIRNA-MEDIATED GENE SILENCING%GOBP%GO:0060964	REGULATION OF MIRNA-MEDIATED GENE SILENCING%GOBP%GO:0060964		25	-0.61493295	-1.7436963	0.009661836	0.38460752	1.0	684	tags=16%, list=5%, signal=17%	
PID_WNT_SIGNALING_PATHWAY%MSIGDB_C2%PID_WNT_SIGNALING_PATHWAY	PID_WNT_SIGNALING_PATHWAY%MSIGDB_C2%PID_WNT_SIGNALING_PATHWAY		15	-0.66583115	-1.7408705	0.013363029	0.38393128	1.0	1385	tags=40%, list=11%, signal=45%	
CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206	CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206		49	-0.5174112	-1.73821	0.011019284	0.3826319	1.0	1161	tags=27%, list=9%, signal=29%	
NEGATIVE REGULATION OF PROTEIN MATURATION%GOBP%GO:1903318	NEGATIVE REGULATION OF PROTEIN MATURATION%GOBP%GO:1903318		17	-0.6588809	-1.7370579	0.02606635	0.37752008	1.0	219	tags=12%, list=2%, signal=12%	
CARDIAC VENTRICLE DEVELOPMENT%GOBP%GO:0003231	CARDIAC VENTRICLE DEVELOPMENT%GOBP%GO:0003231		43	-0.5331204	-1.7330467	0.0025252525	0.3801816	1.0	1161	tags=28%, list=9%, signal=31%	
RRNA MODIFICATION%GOBP%GO:0000154	RRNA MODIFICATION%GOBP%GO:0000154		29	-0.58694136	-1.7313617	0.009661836	0.37675226	1.0	3012	tags=38%, list=23%, signal=49%	
NEPHRON TUBULE MORPHOGENESIS%GOBP%GO:0072078	NEPHRON TUBULE MORPHOGENESIS%GOBP%GO:0072078		18	-0.6511568	-1.7310135	0.0066079297	0.37008065	1.0	546	tags=22%, list=4%, signal=23%	
HAIR FOLLICLE DEVELOPMENT: ORGANOGENESIS - PART 2 OF 3%WIKIPATHWAYS_20220510%WP2839%HOMO SAPIENS	HAIR FOLLICLE DEVELOPMENT: ORGANOGENESIS - PART 2 OF 3%WIKIPATHWAYS_20220510%WP2839%HOMO SAPIENS		20	-0.62737465	-1.728555	0.016627079	0.36847883	1.0	1385	tags=30%, list=11%, signal=34%	
PULMONARY VALVE DEVELOPMENT%GOBP%GO:0003177	PULMONARY VALVE DEVELOPMENT%GOBP%GO:0003177		17	-0.65514845	-1.7270522	0.01369863	0.36517245	1.0	559	tags=24%, list=4%, signal=25%	
PANCREAS DEVELOPMENT%GOBP%GO:0031016	PANCREAS DEVELOPMENT%GOBP%GO:0031016		20	-0.6121394	-1.7256447	0.014962593	0.3617904	1.0	1999	tags=35%, list=15%, signal=41%	
GLAND DEVELOPMENT%GOBP%GO:0048732	GLAND DEVELOPMENT%GOBP%GO:0048732		76	-0.46643898	-1.7251904	0.002610966	0.3563296	1.0	2633	tags=42%, list=20%, signal=52%	
OUTFLOW TRACT SEPTUM MORPHOGENESIS%GOBP%GO:0003148	OUTFLOW TRACT SEPTUM MORPHOGENESIS%GOBP%GO:0003148		17	-0.6581962	-1.7220218	0.013483146	0.35837483	1.0	13	tags=12%, list=0%, signal=12%	
N-TERMINAL PROTEIN AMINO ACID MODIFICATION%GOBP%GO:0031365	N-TERMINAL PROTEIN AMINO ACID MODIFICATION%GOBP%GO:0031365		24	-0.57850873	-1.7187868	0.009501188	0.36003935	1.0	1901	tags=38%, list=15%, signal=44%	
ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 83%5619507	ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 83%5619507		71	-0.48144636	-1.7148659	0.008130081	0.36354914	1.0	1427	tags=23%, list=11%, signal=25%	
TRANSCRIPTION INITIATION AT RNA POLYMERASE II PROMOTER%GOBP%GO:0006367	TRANSCRIPTION INITIATION AT RNA POLYMERASE II PROMOTER%GOBP%GO:0006367		65	-0.48238206	-1.7147961	0.0026595744	0.35735273	1.0	3590	tags=35%, list=27%, signal=49%	
FOXO-MEDIATED TRANSCRIPTION OF CELL DEATH GENES%REACTOME DATABASE ID RELEASE 83%9614657	FOXO-MEDIATED TRANSCRIPTION OF CELL DEATH GENES%REACTOME DATABASE ID RELEASE 83%9614657		15	-0.6767664	-1.7103833	0.015452539	0.3622729	1.0	2382	tags=60%, list=18%, signal=73%	
PEPTIDYL-LYSINE METHYLATION%GOBP%GO:0018022	PEPTIDYL-LYSINE METHYLATION%GOBP%GO:0018022		56	-0.501892	-1.710166	0.015424165	0.3568682	1.0	3438	tags=48%, list=26%, signal=65%	
REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0046782	REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0046782		16	-0.66975516	-1.7083763	0.008528785	0.35558227	1.0	2735	tags=56%, list=21%, signal=71%	
TRNA PROCESSING%REACTOME DATABASE ID RELEASE 83%72306	TRNA PROCESSING%REACTOME DATABASE ID RELEASE 83%72306		101	-0.44860396	-1.7039098	0.005602241	0.36131123	1.0	2568	tags=31%, list=20%, signal=38%	
MAMMARY GLAND DEVELOPMENT%GOBP%GO:0030879	MAMMARY GLAND DEVELOPMENT%GOBP%GO:0030879		23	-0.6027513	-1.6964239	0.016949153	0.37428987	1.0	2506	tags=48%, list=19%, signal=59%	
JNK (C-JUN KINASES) PHOSPHORYLATION AND ACTIVATION MEDIATED BY ACTIVATED HUMAN TAK1%REACTOME DATABASE ID RELEASE 83%450321	JNK (C-JUN KINASES) PHOSPHORYLATION AND ACTIVATION MEDIATED BY ACTIVATED HUMAN TAK1%REACTOME DATABASE ID RELEASE 83%450321		18	-0.63690263	-1.6958181	0.016166281	0.36989874	1.0	2865	tags=50%, list=22%, signal=64%	
PHOTODYNAMIC THERAPY-INDUCED UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20220510%WP3613%HOMO SAPIENS	PHOTODYNAMIC THERAPY-INDUCED UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20220510%WP3613%HOMO SAPIENS		20	-0.61428195	-1.6809361	0.01446281	0.40428674	1.0	1374	tags=30%, list=11%, signal=33%	
NEGATIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 83%5250941	NEGATIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 83%5250941		61	-0.4817378	-1.6786488	0.007614213	0.40436587	1.0	3724	tags=46%, list=28%, signal=64%	
NEPHRON EPITHELIUM MORPHOGENESIS%GOBP%GO:0072088	NEPHRON EPITHELIUM MORPHOGENESIS%GOBP%GO:0072088		19	-0.63741404	-1.6782826	0.013921114	0.39914256	1.0	546	tags=21%, list=4%, signal=22%	
CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205	CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205		60	-0.48039138	-1.676827	0.016949153	0.39736232	1.0	1161	tags=23%, list=9%, signal=25%	
RNA POLYMERASE II TRANSCRIBES SNRNA GENES%REACTOME DATABASE ID RELEASE 83%6807505	RNA POLYMERASE II TRANSCRIBES SNRNA GENES%REACTOME DATABASE ID RELEASE 83%6807505		70	-0.46642673	-1.6762173	0.007751938	0.39328098	1.0	3702	tags=40%, list=28%, signal=55%	
REGIONALIZATION%GOBP%GO:0003002	REGIONALIZATION%GOBP%GO:0003002		104	-0.4421274	-1.6759192	0.0	0.38860163	1.0	1685	tags=30%, list=13%, signal=34%	
ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME%R-HSA-5617472.2	ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME%R-HSA-5617472.2		71	-0.48144636	-1.67384	0.008498584	0.38875216	1.0	1427	tags=23%, list=11%, signal=25%	
NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080	NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080		22	-0.59853	-1.6645707	0.0099502485	0.4090244	1.0	546	tags=18%, list=4%, signal=19%	
TELOMERE EXTENSION BY TELOMERASE%REACTOME DATABASE ID RELEASE 83%171319	TELOMERE EXTENSION BY TELOMERASE%REACTOME DATABASE ID RELEASE 83%171319		21	-0.592633	-1.6622044	0.03532009	0.40968764	1.0	2045	tags=24%, list=16%, signal=28%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING%MSIGDBHALLMARK%HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING%MSIGDBHALLMARK%HALLMARK_WNT_BETA_CATENIN_SIGNALING		27	-0.5677271	-1.6612068	0.016949153	0.40695137	1.0	1460	tags=33%, list=11%, signal=37%	
HDMS DEMETHYLATE HISTONES%REACTOME%R-HSA-3214842.3	HDMS DEMETHYLATE HISTONES%REACTOME%R-HSA-3214842.3		22	-0.5871909	-1.6599903	0.02293578	0.40507603	1.0	1793	tags=27%, list=14%, signal=32%	
RRNA METHYLATION%GOBP%GO:0031167	RRNA METHYLATION%GOBP%GO:0031167		20	-0.609786	-1.6570255	0.01091703	0.40766075	1.0	3012	tags=40%, list=23%, signal=52%	
REGULATION OF CARDIOCYTE DIFFERENTIATION%GOBP%GO:1905207	REGULATION OF CARDIOCYTE DIFFERENTIATION%GOBP%GO:1905207		15	-0.64902425	-1.6552796	0.02631579	0.40670145	1.0	1162	tags=27%, list=9%, signal=29%	
REGULATION OF DOUBLE-STRAND BREAK REPAIR VIA NONHOMOLOGOUS END JOINING%GOBP%GO:2001032	REGULATION OF DOUBLE-STRAND BREAK REPAIR VIA NONHOMOLOGOUS END JOINING%GOBP%GO:2001032		23	-0.5879019	-1.6521431	0.023655914	0.41014558	1.0	961	tags=22%, list=7%, signal=23%	
RRNA CATABOLIC PROCESS%GOBP%GO:0016075	RRNA CATABOLIC PROCESS%GOBP%GO:0016075		18	-0.61608034	-1.6464342	0.016018307	0.42118314	1.0	2977	tags=50%, list=23%, signal=65%	
TRNA METABOLIC PROCESS%GOBP%GO:0006399	TRNA METABOLIC PROCESS%GOBP%GO:0006399		166	-0.40750554	-1.6460906	0.0	0.41695783	1.0	3275	tags=36%, list=25%, signal=47%	
HISTONE MODIFICATIONS%WIKIPATHWAYS_20220510%WP2369%HOMO SAPIENS	HISTONE MODIFICATIONS%WIKIPATHWAYS_20220510%WP2369%HOMO SAPIENS		35	-0.52408403	-1.6446915	0.007075472	0.4154345	1.0	2861	tags=51%, list=22%, signal=66%	
PROTEIN METHYLATION%GOBP%GO:0006479	PROTEIN METHYLATION%GOBP%GO:0006479		84	-0.4453021	-1.6346151	0.0053050397	0.43944278	1.0	3447	tags=40%, list=26%, signal=55%	
POSITIVE REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY RNA%GOBP%GO:1900370	POSITIVE REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY RNA%GOBP%GO:1900370		15	-0.63504255	-1.6339078	0.027484143	0.43642244	1.0	684	tags=13%, list=5%, signal=14%	
PROTEIN ALKYLATION%GOBP%GO:0008213	PROTEIN ALKYLATION%GOBP%GO:0008213		84	-0.4453021	-1.6337816	0.005602241	0.4317278	1.0	3447	tags=40%, list=26%, signal=55%	
RESCUE OF STALLED RIBOSOME%GOBP%GO:0072344	RESCUE OF STALLED RIBOSOME%GOBP%GO:0072344		21	-0.57682055	-1.6281134	0.026190476	0.44364604	1.0	3458	tags=48%, list=26%, signal=65%	
TGF-BETA RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TGF-BETA RECEPTOR SIGNALING	TGF-BETA RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TGF-BETA RECEPTOR SIGNALING		48	-0.48763263	-1.624478	0.017632242	0.44919115	1.0	1411	tags=21%, list=11%, signal=23%	
METANEPHROS DEVELOPMENT%GOBP%GO:0001656	METANEPHROS DEVELOPMENT%GOBP%GO:0001656		23	-0.5920931	-1.623483	0.017073171	0.44691786	1.0	546	tags=22%, list=4%, signal=23%	
NEGATIVE REGULATION OF DNA RECOMBINATION%GOBP%GO:0045910	NEGATIVE REGULATION OF DNA RECOMBINATION%GOBP%GO:0045910		33	-0.535585	-1.6234453	0.011876484	0.44195554	1.0	1628	tags=33%, list=12%, signal=38%	
REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235	REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235		20	-0.58024734	-1.6232184	0.030232558	0.4375208	1.0	836	tags=20%, list=6%, signal=21%	
HISTONE METHYLATION%GOBP%GO:0016571	HISTONE METHYLATION%GOBP%GO:0016571		47	-0.48767388	-1.6199021	0.0075949365	0.44253728	1.0	3644	tags=45%, list=28%, signal=62%	
HEART VALVE DEVELOPMENT%GOBP%GO:0003170	HEART VALVE DEVELOPMENT%GOBP%GO:0003170		43	-0.49974105	-1.615324	0.012953368	0.45153373	1.0	813	tags=21%, list=6%, signal=22%	
ENDOCARDIAL CUSHION DEVELOPMENT%GOBP%GO:0003197	ENDOCARDIAL CUSHION DEVELOPMENT%GOBP%GO:0003197		24	-0.57083154	-1.615123	0.034642033	0.44717273	1.0	695	tags=21%, list=5%, signal=22%	
PRE-IMPLANTATION EMBRYO%WIKIPATHWAYS_20220510%WP3527%HOMO SAPIENS	PRE-IMPLANTATION EMBRYO%WIKIPATHWAYS_20220510%WP3527%HOMO SAPIENS		32	-0.51430464	-1.6137414	0.014669927	0.44652745	1.0	546	tags=22%, list=4%, signal=23%	
PID_S1P_META_PATHWAY%MSIGDB_C2%PID_S1P_META_PATHWAY	PID_S1P_META_PATHWAY%MSIGDB_C2%PID_S1P_META_PATHWAY		15	-0.6210492	-1.6112244	0.03440367	0.44917855	1.0	3924	tags=80%, list=30%, signal=114%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000142	REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000142		66	-0.46145952	-1.6101205	0.008064516	0.4477767	1.0	3399	tags=35%, list=26%, signal=47%	
REGULATION OF TRANSCRIPTION INITIATION BY RNA POLYMERASE II%GOBP%GO:0060260	REGULATION OF TRANSCRIPTION INITIATION BY RNA POLYMERASE II%GOBP%GO:0060260		60	-0.46565548	-1.6100129	0.017811704	0.4434333	1.0	3399	tags=35%, list=26%, signal=47%	
POSITIVE REGULATION OF UBIQUITIN-PROTEIN TRANSFERASE ACTIVITY%GOBP%GO:0051443	POSITIVE REGULATION OF UBIQUITIN-PROTEIN TRANSFERASE ACTIVITY%GOBP%GO:0051443		24	-0.5670589	-1.6091877	0.029850746	0.4409773	1.0	1997	tags=33%, list=15%, signal=39%	
PSEUDOURIDINE SYNTHESIS%GOBP%GO:0001522	PSEUDOURIDINE SYNTHESIS%GOBP%GO:0001522		17	-0.6067927	-1.60043	0.028697573	0.46242818	1.0	1858	tags=35%, list=14%, signal=41%	
POSITIVE REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0060148	POSITIVE REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0060148		15	-0.63504255	-1.5995913	0.028761063	0.4602342	1.0	684	tags=13%, list=5%, signal=14%	
HISTONE H3-K4 METHYLATION%GOBP%GO:0051568	HISTONE H3-K4 METHYLATION%GOBP%GO:0051568		26	-0.5481043	-1.5984901	0.029776676	0.4588112	1.0	4336	tags=58%, list=33%, signal=86%	
REGULATION OF P38MAPK CASCADE%GOBP%GO:1900744	REGULATION OF P38MAPK CASCADE%GOBP%GO:1900744		28	-0.54580605	-1.5968505	0.027459955	0.4592852	1.0	1461	tags=32%, list=11%, signal=36%	
WNT SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%WNT SIGNALING NETWORK	WNT SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%WNT SIGNALING NETWORK		18	-0.59113294	-1.5952384	0.026666667	0.45973572	1.0	1385	tags=33%, list=11%, signal=37%	
NEPHRON EPITHELIUM DEVELOPMENT%GOBP%GO:0072009	NEPHRON EPITHELIUM DEVELOPMENT%GOBP%GO:0072009		31	-0.5201452	-1.5951743	0.01909308	0.45540148	1.0	1202	tags=23%, list=9%, signal=25%	
